Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Viet Nam,VNM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4890,5220,5630,6160,6490,6970,7210,7820,8500,9360
Viet Nam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5059.3425,5391.169538,5793.929889,6364.978477,6724.634896,7240.735471,7595.686343,8277.684129,9050.687887,9867.668608
Virgin Islands (U.S.),VIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.37,2.3,2.16,2.06,2.08,2.09,2.11,2.09,2.08,2.06
Virgin Islands (U.S.),VIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,9.3561772,9.3561772,9.3561772,9.3561772,9.3561772,9.3561772,9.3561772,9.3561772,9.3561772,9.3561772
Virgin Islands (U.S.),VIR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.412,4.383,4.274,4.16,4.076,4.04,4.046,3.935,3.807,3.712
West Bank and Gaza,PSE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.4,18.8,18.2,17.5,16.9,17.2,15.8,15.2,14.7,14.1
West Bank and Gaza,PSE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.297031494,4.297031494,4.297031494,4.297031494,4.297031494,4.152795613,4.008559731,4.220195257,4.078097225,4.078097225
West Bank and Gaza,PSE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4200,4360,4780,5610,5810,6090,6680,7080,7250,7580
West Bank and Gaza,PSE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3950.2413,4120.271088,4494.731323,5255.825609,5371.6871,5510.13293,5954.400784,6305.391803,6401.740891,6470.10354
"Yemen, Rep.",YEM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.986,4.855,4.744,4.634,4.529,4.427,4.322,4.214,4.112,4.043
"Yemen, Rep.",YEM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,46.5,45.6,45.4,45.5,45.3,45.4,46.2,46.1,46,46.6
"Yemen, Rep.",YEM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
"Yemen, Rep.",YEM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3830,4070,3500,3520,3710,..,..,..,..,..
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3679.949027,3895.223611,3370.915185,3258.192678,3437.429536,..,..,..,..,..
Zambia,ZMB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.452,5.363,5.271,5.146,5.026,4.899,4.793,4.707,4.614,4.536
Zambia,ZMB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.9,51.3,50.2,49.3,48.1,47.2,47.2,45.6,44.2,43.6
Zambia,ZMB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.779391479,2.139087218,2.498782957,2.858478697,3.218174436,3.577870175,3.937565915,3.563863533,3.563863533,3.563863533
Zambia,ZMB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2830,2930,3110,3300,3360,3390,3290,3220,3240,3450
Zambia,ZMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2909.726342,3136.322798,3267.408278,3357.738371,3506.394962,3463.420045,3352.524885,3322.578918,3395.479686,3508.310756
Zimbabwe,ZWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.945,4.025,4.096,4.096,4.064,3.962,3.849,3.771,3.706,3.659
Zimbabwe,ZWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.3,52.9,51.4,47,45.2,43.2,42.1,40.6,39.5,38
Zimbabwe,ZWE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.322986317,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
Zimbabwe,ZWE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1350,1660,1850,2090,2270,2270,2310,2390,2070,2410
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1486.267367,1804.037248,2080.611511,2349.028207,2522.038125,2561.728795,2615.090299,2724.452746,2331.780833,2457.309859
Africa Eastern and Southern,AFE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.115156232,5.040796761,4.962610902,4.879017916,4.808819701,4.7398612,4.677617736,4.615669856,4.570408889,4.527705191
Africa Eastern and Southern,AFE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,60.19387069,58.07454408,56.03620466,54.1233174,52.42163127,50.85829781,49.41616445,48.04776458,46.63862731,45.26828401
Africa Eastern and Southern,AFE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.341782476,4.551424858,4.73319791,4.859452037,4.545386651,4.505195264,4.32659693,4.148710844,4.229161259,4.411818854
Africa Eastern and Southern,AFE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2956.947744,3040.970701,3150.125962,3095.21477,3206.842893,3355.310279,3392.034089,3507.675857,3537.388935,3623.882224
Africa Eastern and Southern,AFE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3084.84736,3194.063183,3299.653871,3215.019258,3340.324099,3478.693677,3507.306761,3601.460599,3647.039286,3736.525945
Africa Western and Central,AFW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.749042546,5.699552217,5.645672256,5.580892357,5.506349793,5.437493408,5.385059308,5.328709231,5.255345371,5.186319419
Africa Western and Central,AFW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,77.2692491,75.46503331,73.97092541,72.48216039,71.15284571,69.98855004,68.76096705,67.57198141,66.37397312,64.94525452
Africa Western and Central,AFW,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.928119598,1.875608277,2.073320278,1.97375541,1.967424751,1.850108789,1.745442793,1.89755712,1.995956085,1.982645221
Africa Western and Central,AFW,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3159.684914,3312.155385,3448.228649,3564.80563,3706.449488,3989.00565,3966.002038,3919.508515,3947.467031,4045.508033
Africa Western and Central,AFW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3379.31319,3553.158352,3700.449324,3802.91446,3952.812625,4145.203182,4080.289288,4007.160238,4054.572453,4166.125945
Arab World,ARB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.492780035,3.504198074,3.508021357,3.51281506,3.513518157,3.500174252,3.471038097,3.371357813,3.325881933,3.279993753
Arab World,ARB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32.99481276,31.95149789,31.09781553,30.64514364,30.08870043,29.47472801,28.89716638,28.50157941,27.77948089,27.36846517
Arab World,ARB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.32409032,4.347724206,4.581873563,4.592993289,4.612615321,4.628819478,4.620058883,4.605318303,4.609516882,4.751627347
Arab World,ARB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14046.7929,14399.02833,14911.99787,15842.61211,15811.05502,15605.98542,14180.77781,13777.46365,14374.80719,14712.42966
Arab World,ARB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14024.56076,14504.13216,15052.72272,15945.53171,15887.90642,15635.07838,14156.87446,13725.567,14350.10269,14783.29996
Caribbean small states,CSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.011308878,1.942048396,1.926137334,1.905785841,1.859572533,1.833452364,1.827001942,1.784236858,1.740200868,1.71183623
Caribbean small states,CSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.94425759,18.64901509,18.26621481,17.83636935,17.48165023,17.06493058,16.6064405,16.23967884,15.90246495,15.5166734
Caribbean small states,CSS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.229642853,4.299740163,4.353121346,4.287555079,4.299874896,4.293827959,4.153697882,4.143063869,4.106562223,4.138338202
Caribbean small states,CSS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13946.11069,14303.67841,14266.43103,14834.66974,15192.54301,15366.43952,15385.32971,15017.67732,15756.45394,16013.92181
Caribbean small states,CSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14544.18442,14846.42472,15234.81337,15551.04498,15750.73812,15997.1774,15750.78442,15538.98592,16221.3132,16730.71707
Central Europe and the Baltics,CEB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.48774045,1.461875645,1.39337113,1.416054121,1.387737063,1.442974424,1.462299899,1.52235081,1.568123448,1.574501438
Central Europe and the Baltics,CEB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.571686779,6.203647561,5.868817133,5.624872898,5.332220538,5.091058663,4.867274691,4.659804869,4.457808036,4.238922204
Central Europe and the Baltics,CEB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.470165928,4.377910068,4.246512197,4.246649881,4.217003854,4.199313653,4.429178481,4.327368218,3.98896363,4.02956751
Central Europe and the Baltics,CEB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19117.7342,20126.03113,21477.018,22317.14685,23127.69598,24152.08268,25231.85123,26810.03904,28825.9331,30914.21425
Central Europe and the Baltics,CEB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19703.11156,20825.25586,22310.98977,23108.80294,23861.99783,24928.84385,26136.36886,27755.22739,29831.68043,32013.93414
Early-demographic dividend,EAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.857102873,2.805497939,2.761270394,2.721668199,2.680989195,2.621076075,2.589374388,2.554522644,2.500852761,2.47233167
Early-demographic dividend,EAR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.47534591,39.90192172,38.22169233,36.74484995,35.27176001,33.84058781,32.50700367,31.34764765,30.13179763,29.02365434
Early-demographic dividend,EAR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.065184873,4.011520689,4.115675813,4.148390218,4.096995412,4.1428178,3.995644755,3.920531681,3.87191778,3.843794731
Early-demographic dividend,EAR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6514.353355,6906.851577,7309.626766,7672.550996,7890.979734,8112.275487,8218.631463,8522.203342,8933.319125,9371.151421
Early-demographic dividend,EAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6557.081114,6962.494422,7373.575514,7745.346555,7971.018305,8192.259344,8295.839144,8604.567902,9029.886681,9477.236977
East Asia & Pacific,EAS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.87554169,1.852566669,1.844253132,1.929960932,1.866711906,1.895685742,1.830031815,1.881301624,1.894296854,1.732836942
East Asia & Pacific,EAS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.3,17.3,16.5,15.5,14.8,14,13.6,12.8,12.2,12.2
East Asia & Pacific,EAS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.787674624,2.833699719,2.83225547,2.842488545,2.812081691,2.711631229,2.655186024,2.581206467,2.53704901,2.515330966
East Asia & Pacific,EAS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10847.59269,11770.66818,12633.70668,13486.61532,14140.5157,14727.36739,15098.25352,15587.43619,16335.72354,17393.45518
East Asia & Pacific,EAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10847.75037,11776.82507,12665.64451,13493.94549,14187.07801,14699.45203,15114.3301,15616.48708,16337.97051,17439.98265
East Asia & Pacific (excluding high income),EAP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.932609232,1.905639259,1.89326515,1.982327818,1.918201277,1.948956039,1.874163323,1.933890771,1.952644502,1.777594722
East Asia & Pacific (excluding high income),EAP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.26766477,18.26758425,17.36147202,16.24811724,15.56843131,14.70472976,14.23997771,13.44694945,12.77930372,12.77205439
East Asia & Pacific (excluding high income),EAP,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.126638925,2.109118055,2.15441328,2.122365256,2.133093045,2.084951568,2.071448795,2.073612069,2.070151723,2.058535489
East Asia & Pacific (excluding high income),EAP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7893.695881,8675.647192,9487.661108,10304.57537,10832.46441,11411.57225,11677.50809,12195.43352,12895.28816,13931.96329
East Asia & Pacific (excluding high income),EAP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7936.1018,8736.133183,9579.183922,10370.96436,10956.75849,11462.35996,11783.12724,12304.09285,12977.85269,14049.02015
East Asia & Pacific (IDA & IBRD countries),TEA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.932391362,1.906844509,1.894291758,1.984148322,1.918936001,1.949767461,1.874049946,1.934706464,1.953858377,1.776758852
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.21024188,18.21708804,17.31794473,16.21175509,15.5388722,14.67961994,14.2196174,13.42822052,12.76089121,12.76038013
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.126638925,2.109118055,2.15441328,2.122365256,2.133093045,2.084951568,2.071448795,2.073612069,2.070151723,2.058535489
East Asia & Pacific (IDA & IBRD countries),TEA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7984.171551,8774.753344,9595.596298,10421.24095,10954.58658,11539.78874,11808.36698,12331.745,13038.98969,14086.90774
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8027.057753,8835.923809,9688.151741,10488.37211,11080.26916,11591.13423,11915.14965,12441.59737,13122.4527,14205.24585
Euro area,EMU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.564524922,1.580441559,1.561863178,1.554376989,1.530265352,1.551353239,1.549871073,1.569396929,1.543844356,1.524068587
Euro area,EMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.474971079,3.399957729,3.317511491,3.259757282,3.206109323,3.189939376,3.186540016,3.156417302,3.15682476,3.130119072
Euro area,EMU,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.811620197,4.770854228,4.667870833,4.723792155,4.622414459,4.603300521,4.55526652,4.514360319,4.515025533,4.528111432
Euro area,EMU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,34819.40868,35859.05009,37562.24598,37981.85056,39215.8234,40159.97011,41074.45055,43688.27056,45787.11308,47880.6882
Euro area,EMU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34791.9598,35771.50653,37425.16132,37797.00476,38985.63431,39952.33208,41041.07669,43532.33472,45616.9253,47536.94092
Europe & Central Asia,ECS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.721864087,1.72804675,1.712827783,1.742235168,1.735151691,1.767382754,1.775008915,1.780585223,1.73385901,1.715597947
Europe & Central Asia,ECS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.6,10,9.6,9.2,8.9,8.5,8.2,7.8,7.5,7.2
Europe & Central Asia,ECS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.789434318,4.795555211,4.676170449,4.741087169,4.695734208,4.716391492,4.696550876,4.675016492,4.680344414,4.644034845
Europe & Central Asia,ECS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,24833.89344,25957.9007,27487.08148,28260.23448,29519.54309,30252.81226,30667.92564,32068.54877,33803.5496,35515.35927
Europe & Central Asia,ECS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25081.46796,26144.89808,27707.14299,28478.24252,29761.54423,30499.8561,30934.1999,32352.01186,34060.49414,35753.2108
Europe & Central Asia (excluding high income),ECA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.865295913,1.86401902,1.865452288,1.927062899,1.95167593,1.996374723,2.011588744,1.994940475,1.911916518,1.895174875
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.52870325,15.66650924,14.83704487,13.9860185,13.3094212,12.64480472,11.95293356,11.38148348,10.95711464,10.57763069
Europe & Central Asia (excluding high income),ECA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.673037726,3.745450285,3.775147227,3.812480476,3.803546959,3.84235347,3.740352546,3.844796007,4.138414797,4.117187816
Europe & Central Asia (excluding high income),ECA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13853.01694,14858.38001,16382.77774,17430.4508,18784.02264,19179.13111,18883.4617,19196.5711,20376.09037,21756.31297
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14293.63517,15302.58617,16894.38289,17915.14481,19329.38145,19693.9434,19251.72988,19659.00124,20859.54384,22282.47469
Europe & Central Asia (IDA & IBRD countries),TEC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.815186926,1.81207251,1.801654804,1.858359148,1.873687922,1.919360284,1.935001786,1.929538671,1.865501706,1.85203716
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.53429781,14.74077323,14.01923674,13.2447764,12.6355996,12.00087007,11.35586717,10.79076597,10.33882322,9.973191597
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.861455025,3.886174806,3.861806288,3.88741977,3.879386789,3.922883061,3.831220568,3.892220601,4.110359738,4.098781746
Europe & Central Asia (IDA & IBRD countries),TEC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14443.12636,15467.60584,16990.79892,18004.26851,19234.3991,19703.23699,19619.17592,20097.10061,21394.77802,22868.09192
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14889.7484,15924.53227,17516.30442,18519.27188,19795.83933,20235.8697,20030.04673,20605.859,21935.63924,23459.51688
European Union,EUU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.558945626,1.566457354,1.532606251,1.533264796,1.507084438,1.535150704,1.537301584,1.566499404,1.556296522,1.542244719
European Union,EUU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.174017675,4.016635514,3.862876047,3.767219973,3.656951045,3.597547555,3.547668421,3.479896932,3.442364496,3.368524342
European Union,EUU,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.902777253,4.858947967,4.760614102,4.815011278,4.756559974,4.719743859,4.6922353,4.654106114,4.630863181,4.615774643
European Union,EUU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,31720.14523,32812.89531,34455.06166,34971.58155,36120.11236,37095.97046,38089.83457,40497.94673,42620.64362,44728.64298
European Union,EUU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31816.63847,32866.66541,34495.08698,34965.18065,36064.85393,37065.00736,38223.3475,40551.01318,42665.47621,44652.64874
Fragile and conflict affected situations,FCS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.906928281,4.869788141,4.83310827,4.786446771,4.732833366,4.683753407,4.64227694,4.599139882,4.54545766,4.500080129
Fragile and conflict affected situations,FCS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,66.2143275,64.75393047,63.09772035,61.78861158,60.56831987,59.45287487,58.35242275,57.39019079,56.21646428,55.05953541
Fragile and conflict affected situations,FCS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.542641318,3.527640776,3.485430604,3.596410969,3.523524863,3.522422486,2.424388089,2.471275563,2.623065551,2.681349974
Fragile and conflict affected situations,FCS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3904.586936,4055.827193,4054.558581,4312.494046,4492.098529,4527.528336,4373.247288,4429.474138,4569.135612,4703.738957
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4009.593073,4177.97743,4201.394093,4409.919395,4607.172231,4616.864578,4416.180266,4471.737581,4617.705088,4765.698984
Heavily indebted poor countries (HIPC),HPC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.495362022,5.422791727,5.340281052,5.252198715,5.176237788,5.099249506,5.032747102,4.962558035,4.889033198,4.823742722
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,64.05510146,62.30473366,60.20377412,58.38853604,56.66803612,55.11540522,53.63495821,52.16122034,50.73556861,49.37361655
Heavily indebted poor countries (HIPC),HPC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.364683959,3.361368842,3.684764441,3.693248256,3.595390281,3.493242071,3.321760611,3.27519605,3.258580155,3.386665229
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1860.934454,1922.746646,1992.957871,1990.536075,2063.606165,2243.37574,2296.962278,2386.884021,2451.955224,2536.113209
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1926.11902,2012.17672,2083.307817,2076.075371,2160.582966,2299.56506,2346.736622,2433.23499,2508.648486,2598.168008
High income,HIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.716883092,1.703450828,1.685324408,1.692955685,1.659999553,1.672530169,1.670289881,1.665588057,1.632984236,1.605756298
High income,HIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.3,5.1,5,4.9,4.8,4.7,4.6,4.5,4.5,4.4
High income,HIC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.559302051,4.634170278,4.648604771,4.509991243,4.892866434,4.854843537,4.462298663,4.381784648,4.437109341,4.36270263
High income,HIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,37611.01555,39252.15452,41018.1044,42310.77381,43641.18576,44910.23442,45610.37291,46806.84351,48813.40592,50811.15039
High income,HIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,37697.43625,39143.55734,40810.13058,41949.09391,43298.5139,44436.60431,45199.52854,46506.91703,48417.55655,50445.2484
IBRD only,IBD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.207024658,2.180635577,2.160421692,2.191000616,2.148370998,2.140181626,2.100542038,2.110675163,2.09072472,2.001372974
IBRD only,IBD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.91327914,27.51682592,26.15988546,24.63521319,23.55871248,22.24584971,21.42905328,20.44359571,19.44351632,19.05923093
IBRD only,IBD,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.44992522,3.45278454,3.439154429,3.380732009,3.330488063,3.305671337,3.132398983,3.108203911,3.147324017,3.046257895
IBRD only,IBD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8512.301044,9164.733942,9853.147448,10463.74234,10911.34706,11261.71855,11344.17879,11742.56818,12370.94501,13159.29544
IBRD only,IBD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8633.867201,9316.006893,10031.71958,10631.54965,11107.60805,11421.50529,11507.26324,11919.81515,12545.65095,13371.46385
IDA & IBRD total,IBT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.730512414,2.701844543,2.677773118,2.69310184,2.655468445,2.643225186,2.608635186,2.612509412,2.591606654,2.522900833
IDA & IBRD total,IBT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.63220156,40.31098065,38.95799565,37.40619034,36.40299048,35.18033475,34.39626864,33.35965629,32.40115859,32.07660973
IDA & IBRD total,IBT,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.370106234,3.370903921,3.374513226,3.32165458,3.272170875,3.243458931,3.080435743,3.063788004,3.099895372,3.00116917
IDA & IBRD total,IBT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7123.698265,7633.354945,8167.549682,8639.559699,8996.656217,9292.815744,9360.719882,9668.48384,10140.36871,10749.5975
IDA & IBRD total,IBT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7231.589868,7765.738431,8320.168217,8780.569867,9161.490531,9425.496941,9494.274323,9809.219935,10282.11132,10918.40566
IDA blend,IDB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.801591902,4.727818318,4.657545092,4.586885577,4.527565502,4.457277106,4.397299765,4.345716249,4.286965564,4.235573961
IDA blend,IDB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,71.50837119,70.07142502,68.83515991,67.4631288,66.16211477,64.88526254,63.55094443,62.36646092,61.1257094,59.57474165
IDA blend,IDB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.110137,2.004322289,1.986884613,2.058532659,2.080735374,2.042262216,2.137008372,2.279485525,2.242110772,2.168190948
IDA blend,IDB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3743.730888,3898.501246,4059.866691,4198.470268,4368.033492,4595.178453,4686.691177,4759.380552,4837.143655,5060.290867
IDA blend,IDB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3881.466127,4032.706031,4193.347526,4325.563279,4510.519794,4717.193335,4800.840982,4832.992817,4912.504905,5139.922917
IDA only,IDX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.457388334,4.391940033,4.325710042,4.263080826,4.215325825,4.165783022,4.121113595,4.07418443,4.017899612,3.979877159
IDA only,IDX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,58.115909,56.5393673,54.74452299,53.28254302,51.87410033,50.61224492,49.38352498,48.09271324,46.79526018,45.58984554
IDA only,IDX,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.735179525,2.696117065,2.945638559,2.958365541,2.905076275,2.864162747,2.75633241,2.744880502,2.69380343,2.624380714
IDA only,IDX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2208.486518,2313.742105,2413.681369,2510.731939,2640.107762,2821.28401,2912.011686,3048.014427,3155.410295,3324.418014
IDA only,IDX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2235.404491,2355.631363,2454.725412,2535.021961,2672.886936,2836.75921,2923.307018,3061.706503,3187.707069,3352.455053
